pid,date,cpu,mem
6216,17:55:43,0,0.2
6350,17:55:43,0,0.2
6211,17:55:43,0,0.1
582,17:55:43,0,0
6007,17:55:43,21.3,1.9
8610,17:55:43,26.4,2
8600,17:55:43,0,1.2
6026,17:55:43,0,0.4
6013,17:55:43,0,1.3
249,17:55:44,0,2.1
395,17:55:44,0,1.1
141,17:55:44,13.4,1.5
6020,17:55:44,0,2.7
6043,17:55:44,0.1,3.6
6338,17:55:44,0,1.5
172,17:55:44,0,1.4
406,17:55:44,0,0.4
343,17:55:44,0,0.6
6002,17:55:44,16.1,4
6272,17:55:44,0,0.3
6216,17:55:44,0,0.2
6350,17:55:44,0,0.2
6211,17:55:44,0,0.1
582,17:55:44,0,0
6007,17:55:44,10.3,1.9
8610,17:55:44,24.6,2
8600,17:55:44,0,1.2
6026,17:55:44,0,0.4
6013,17:55:44,0,1.3
249,17:55:45,0,2.1
395,17:55:45,0,1.1
141,17:55:45,13.1,1.6
6020,17:55:45,0.8,2.7
6043,17:55:45,0.1,3.6
6338,17:55:45,0,1.5
172,17:55:45,0,1.4
406,17:55:45,0,0.4
343,17:55:45,0,0.6
6002,17:55:45,19.4,4
6272,17:55:45,0,0.3
6216,17:55:45,0,0.2
6350,17:55:45,0,0.2
6211,17:55:45,0,0.1
582,17:55:45,0,0
6007,17:55:45,10.3,1.9
8610,17:55:45,16.3,2
8600,17:55:45,0,1.2
6026,17:55:45,0,0.4
6013,17:55:45,0,1.3
249,17:55:46,0.1,2.1
395,17:55:46,0.4,1.1
141,17:55:46,12.2,1.6
6020,17:55:46,6.9,2.7
6043,17:55:46,0.1,3.6
6338,17:55:46,0,1.5
172,17:55:46,0,1.4
406,17:55:46,0,0.4
343,17:55:46,0,0.6
6002,17:55:46,30.5,4
6272,17:55:46,0,0.3
6216,17:55:46,0,0.2
6350,17:55:46,0,0.2
6211,17:55:46,0,0.1
582,17:55:46,0,0
6007,17:55:46,13.8,2
8610,17:55:46,23.4,2.7
8600,17:55:46,0,1.2
6026,17:55:46,0,0.4
8613,17:55:46,58,1.7
249,17:55:47,0,2.1
395,17:55:47,0,1.1
141,17:55:47,13,1.6
6020,17:55:47,0.1,2.7
6043,17:55:47,0.3,3.6
6338,17:55:47,0,1.5
172,17:55:47,0,1.4
406,17:55:47,0,0.4
343,17:55:47,0,0.6
6002,17:55:47,17.2,4
6272,17:55:47,0,0.3
6216,17:55:47,0,0.2
6350,17:55:47,0,0.2
6211,17:55:47,0,0.1
582,17:55:47,0,0
6007,17:55:47,16.5,2.1
8610,17:55:47,35.3,2.7
8600,17:55:47,0,1.2
6026,17:55:47,0,0.4
8613,17:55:47,10.6,1.9
249,17:55:48,0,2.1
395,17:55:48,0.1,1.1
141,17:55:48,20.3,1.6
6020,17:55:48,0,2.7
6043,17:55:48,0.1,3.6
6338,17:55:48,0,1.5
172,17:55:48,0.2,1.4
406,17:55:48,0,0.4
343,17:55:48,0,0.6
6002,17:55:48,20.6,4
6272,17:55:48,0,0.3
6216,17:55:48,0,0.2
6350,17:55:48,0,0.2
6211,17:55:48,0,0.1
582,17:55:48,0,0
6007,17:55:48,32.3,2.1
8610,17:55:48,54.5,2.7
8600,17:55:48,0,1.2
6026,17:55:48,0,0.4
8613,17:55:48,12.7,1.9
249,17:55:49,0,2.1
395,17:55:49,0.1,1.1
141,17:55:49,22.5,1.6
6020,17:55:49,0,2.7
6043,17:55:49,0.1,3.6
6338,17:55:49,0,1.5
172,17:55:49,0,1.4
406,17:55:49,0,0.4
343,17:55:49,0,0.6
6002,17:55:49,20.5,4
6272,17:55:49,0,0.3
6216,17:55:49,0,0.2
6350,17:55:49,0,0.2
6211,17:55:49,0,0.1
582,17:55:49,0,0
6007,17:55:49,36.4,2.1
8610,17:55:49,53.2,2.7
8600,17:55:49,0,1.2
6026,17:55:49,0,0.4
8613,17:55:49,6.5,1.9
249,17:55:50,0,2.1
395,17:55:50,0,1.1
141,17:55:50,19.1,1.5
6020,17:55:50,0.4,2.7
6043,17:55:50,0.1,3.6
6338,17:55:50,0,1.5
172,17:55:50,0,1.4
406,17:55:50,0,0.4
343,17:55:50,0,0.6
6002,17:55:50,24.6,4
6272,17:55:50,0,0.3
6216,17:55:50,0,0.2
6350,17:55:50,0,0.2
6211,17:55:50,0,0.1
582,17:55:50,0,0
6007,17:55:50,26.9,2.1
8610,17:55:50,37.5,2.7
8600,17:55:50,0,1.2
6026,17:55:50,0,0.4
8613,17:55:50,18.2,1.9
249,17:55:51,0,2.1
395,17:55:51,0,1.1
141,17:55:51,19.7,1.5
6020,17:55:51,0,2.7
6043,17:55:51,0.1,3.6
6338,17:55:51,0,1.5
172,17:55:51,1.5,1.4
406,17:55:51,0,0.4
343,17:55:51,0,0.6
6002,17:55:51,24.1,4
6272,17:55:51,0,0.3
6216,17:55:51,0,0.2
6350,17:55:51,0,0.2
6211,17:55:51,0,0.1
582,17:55:51,0,0
6007,17:55:51,35.9,2.1
8610,17:55:51,31.8,2.7
8600,17:55:51,0,1.2
6026,17:55:51,0,0.4
8613,17:55:51,7.4,1.9
249,17:55:52,0,2.1
395,17:55:52,0,1.1
141,17:55:52,23,1.5
6020,17:55:52,0,2.7
6043,17:55:52,0.1,3.6
6338,17:55:52,0,1.5
172,17:55:52,0,1.4
406,17:55:52,0,0.4
343,17:55:52,0,0.6
6002,17:55:52,21.8,4
6272,17:55:52,0,0.3
6216,17:55:52,0,0.2
6350,17:55:52,0,0.2
6211,17:55:52,0,0.1
582,17:55:52,0,0
6007,17:55:52,48,2.1
8610,17:55:52,39.8,2.7
8600,17:55:52,0,1.2
6026,17:55:52,0,0.4
8613,17:55:52,1.7,1.8
249,17:55:53,0,2.1
395,17:55:53,0,1.1
141,17:55:53,8.3,1.5
6020,17:55:53,0,2.7
6043,17:55:53,0.1,3.6
6338,17:55:53,0,1.5
172,17:55:53,0,1.4
406,17:55:53,0,0.4
343,17:55:53,0,0.6
6002,17:55:53,8,4
6272,17:55:53,0,0.3
6216,17:55:53,0,0.2
6350,17:55:53,0,0.2
6211,17:55:53,0,0.1
582,17:55:53,0,0
6007,17:55:53,4.4,2.1
8610,17:55:53,9.1,2.7
8600,17:55:53,0,1.2
6026,17:55:53,0,0.4
8613,17:55:53,0.1,1.8
249,17:55:54,0,2.1
395,17:55:54,0,1.1
141,17:55:54,13.3,1.5
6020,17:55:54,0,2.7
6043,17:55:54,0.3,3.6
6338,17:55:54,0,1.5
172,17:55:54,0,1.4
406,17:55:54,0,0.4
343,17:55:54,0,0.6
6002,17:55:54,13.3,4
6272,17:55:54,0,0.3
6216,17:55:54,0,0.2
6350,17:55:54,0,0.2
6211,17:55:54,0,0.1
582,17:55:54,0,0
6007,17:55:54,24,2.1
8610,17:55:54,22.6,2.7
8600,17:55:54,0,1.2
6026,17:55:54,0,0.4
6013,17:55:54,0.1,1.3
249,17:55:55,0,2.1
395,17:55:55,0,1.1
141,17:55:55,19.8,1.5
6020,17:55:55,0,2.7
6043,17:55:55,0.1,3.6
6338,17:55:55,0,1.5
172,17:55:55,0,1.4
406,17:55:55,0,0.4
343,17:55:55,0,0.6
6002,17:55:55,19.6,4
6272,17:55:55,0,0.3
6216,17:55:55,0,0.2
6350,17:55:55,0,0.2
6211,17:55:55,0,0.1
582,17:55:55,0,0
6007,17:55:55,32.7,2.1
8610,17:55:55,43.3,2.6
8600,17:55:55,0,1.2
6026,17:55:55,0,0.4
6013,17:55:55,0.1,1.3
249,17:55:56,0,2.1
395,17:55:56,0.9,1.1
141,17:55:56,24.1,1.5
6020,17:55:56,0.2,2.7
6043,17:55:56,0.3,3.6
6338,17:55:56,0,1.5
172,17:55:56,0,1.4
406,17:55:56,0,0.4
343,17:55:56,0,0.6
6002,17:55:56,24.7,4
6272,17:55:56,0,0.3
6216,17:55:56,0,0.2
6350,17:55:56,0,0.2
6211,17:55:56,0,0.1
582,17:55:56,0,0
6007,17:55:56,42.2,2.1
8610,17:55:56,37.3,2.6
8600,17:55:56,0,1.2
6026,17:55:56,0,0.4
6013,17:55:56,0,1.3
249,17:55:57,0,2.1
395,17:55:57,0.9,1.1
141,17:55:57,11.2,1.5
6020,17:55:57,0,2.7
6043,17:55:57,0.3,3.6
6338,17:55:57,0,1.5
172,17:55:57,0,1.4
406,17:55:57,0,0.4
343,17:55:57,0,0.6
6002,17:55:57,11,4
6272,17:55:57,0,0.3
6216,17:55:57,0,0.2
6350,17:55:57,0,0.2
6211,17:55:57,0,0.1
582,17:55:57,0,0
6007,17:55:57,17.8,2.1
8610,17:55:57,17.9,2.6
8600,17:55:57,0,1.2
6026,17:55:57,0,0.4
6013,17:55:57,0,1.3
249,17:55:58,0,2.1
395,17:55:58,0.1,1.1
141,17:55:58,22.5,1.5
6020,17:55:58,0,2.7
6043,17:55:58,0.1,3.6
6338,17:55:58,0,1.5
172,17:55:58,0,1.4
406,17:55:58,0,0.4
343,17:55:58,0,0.6
6002,17:55:58,21.3,4
6272,17:55:58,0,0.3
6216,17:55:58,0,0.2
6350,17:55:58,0,0.2
6211,17:55:58,0,0.1
582,17:55:58,0,0
6007,17:55:58,38.5,2.1
8610,17:55:58,36.3,2.6
8600,17:55:58,0,1.2
6026,17:55:58,0,0.4
6013,17:55:58,0,1.3
249,17:55:59,0,2.1
395,17:55:59,0,1.1
141,17:55:59,11.6,1.5
6020,17:55:59,0,2.7
6043,17:55:59,0.2,3.6
6338,17:55:59,0,1.5
172,17:55:59,0,1.4
406,17:55:59,0.6,0.4
343,17:55:59,0,0.6
6002,17:55:59,16.8,4
6272,17:55:59,0,0.3
6216,17:55:59,0,0.2
6350,17:55:59,0,0.2
6211,17:55:59,0,0.1
582,17:55:59,0,0
6007,17:55:59,18.8,2.1
8610,17:55:59,20.5,2.6
8600,17:55:59,0,1.2
6026,17:55:59,0,0.4
6013,17:55:59,0.1,1.3
249,17:56:00,0,2.1
395,17:56:00,0,1.1
141,17:56:00,9.7,1.5
6020,17:56:00,0,2.7
6043,17:56:00,0.1,3.6
6338,17:56:00,0,1.5
172,17:56:00,0,1.4
406,17:56:00,0,0.4
343,17:56:00,0,0.6
6002,17:56:00,13.2,4
6272,17:56:00,0,0.3
6216,17:56:00,0,0.2
6350,17:56:00,0,0.2
6211,17:56:00,0,0.1
582,17:56:00,0,0
6007,17:56:00,12.6,2.1
8610,17:56:00,17,2.6
8600,17:56:00,0,1.2
6026,17:56:00,0,0.4
6013,17:56:00,0,1.3
249,17:56:01,0,2.1
395,17:56:01,0.5,1.1
141,17:56:01,15.4,1.5
6020,17:56:01,0,2.7
6043,17:56:01,0.1,3.6
6338,17:56:01,0,1.5
172,17:56:01,0.7,1.4
406,17:56:01,0,0.4
343,17:56:01,0,0.6
6002,17:56:01,18.7,4
6272,17:56:01,0,0.3
6216,17:56:01,0,0.2
6350,17:56:01,0,0.2
6211,17:56:01,0,0.1
582,17:56:01,0,0
6007,17:56:01,26.9,2.1
8610,17:56:01,23.9,2.6
8600,17:56:01,0,1.2
6026,17:56:01,0,0.4
6013,17:56:01,0,1.3
249,17:56:02,0,2.1
395,17:56:02,0,1.1
141,17:56:02,9.3,1.5
6020,17:56:02,0,2.7
6043,17:56:02,0.2,3.6
6338,17:56:02,0,1.5
172,17:56:02,0,1.4
406,17:56:02,0,0.4
343,17:56:02,0,0.6
6002,17:56:02,12,4
6272,17:56:02,0,0.3
6216,17:56:02,0,0.2
6350,17:56:02,0,0.2
6211,17:56:02,0,0.1
582,17:56:02,0,0
6007,17:56:02,16.6,2.1
8610,17:56:02,14.5,2.6
8600,17:56:02,0.2,1.1
6026,17:56:02,0,0.4
6013,17:56:02,0,1.3
249,17:56:03,0,2.1
395,17:56:03,0.2,1.1
141,17:56:03,12.1,1.5
6020,17:56:03,0,2.7
6043,17:56:03,0.1,3.6
6338,17:56:03,0,1.5
172,17:56:03,0,1.4
406,17:56:03,0,0.4
343,17:56:03,0,0.6
6002,17:56:03,17.6,4
6272,17:56:03,0,0.3
6216,17:56:03,0,0.2
6350,17:56:03,0,0.2
6211,17:56:03,0,0.1
582,17:56:03,0,0
6007,17:56:03,24,2.1
8610,17:56:03,21.2,2.6
8600,17:56:03,0,1.1
6026,17:56:03,0,0.4
6013,17:56:03,0,1.3
249,17:56:04,0,2.1
395,17:56:04,0,1.1
141,17:56:04,10,1.5
6020,17:56:04,0,2.7
6043,17:56:04,0.1,3.6
6338,17:56:04,0,1.5
172,17:56:04,0,1.4
406,17:56:04,0.3,0.4
343,17:56:04,0,0.6
6002,17:56:04,14.2,4
6272,17:56:04,0,0.3
6216,17:56:04,0,0.2
6350,17:56:04,0,0.2
6211,17:56:04,0,0.1
582,17:56:04,0,0
6007,17:56:04,4.7,2.1
8610,17:56:04,12.8,2.6
8600,17:56:04,0,1.1
6026,17:56:04,0,0.4
6013,17:56:04,0,1.3
249,17:56:05,0,2.1
395,17:56:05,0.1,1.1
141,17:56:05,2.9,1.6
6020,17:56:05,0,2.7
6043,17:56:05,0.1,3.6
6338,17:56:05,0,1.5
172,17:56:05,0,1.4
406,17:56:05,0,0.4
343,17:56:05,0,0.6
6002,17:56:05,4.7,4
6272,17:56:05,0,0.3
6216,17:56:05,0,0.2
6350,17:56:05,0,0.2
6211,17:56:05,0,0.1
582,17:56:05,0,0
6007,17:56:05,1.4,2.1
8610,17:56:05,0.4,2.6
8600,17:56:05,0,1.1
6026,17:56:05,0,0.4
6013,17:56:05,0,1.3
249,17:56:06,0,2.1
395,17:56:06,0.4,1.1
141,17:56:06,5.7,1.6
6020,17:56:06,3.3,2.7
6043,17:56:06,0.1,3.6
6338,17:56:06,0,1.5
172,17:56:06,0,1.4
406,17:56:06,0,0.4
343,17:56:06,0,0.6
6002,17:56:06,40.1,4
6272,17:56:06,0,0.3
6216,17:56:06,0,0.2
6350,17:56:06,0,0.2
6211,17:56:06,0,0.1
582,17:56:06,0,0
6007,17:56:06,9.9,2
8610,17:56:06,0,2.4
8600,17:56:06,0,1.1
6026,17:56:06,0.1,0.4
6013,17:56:06,0,1.3
249,17:56:07,0,2.1
395,17:56:07,0.1,1.1
141,17:56:07,8.7,1.6
6020,17:56:07,1.3,2.7
6043,17:56:07,0.1,3.6
6338,17:56:07,0,1.5
172,17:56:07,0,1.4
406,17:56:07,0,0.4
343,17:56:07,0,0.6
6002,17:56:07,23.6,4
6272,17:56:07,0,0.3
6216,17:56:07,0,0.2
6350,17:56:07,0,0.2
6211,17:56:07,0,0.1
582,17:56:07,0,0
8610,17:56:07,22.2,2.5
6007,17:56:07,14.1,2
8600,17:56:07,0,1.1
6026,17:56:07,0,0.4
6013,17:56:07,0,1.3
249,17:56:09,0,2.1
395,17:56:09,0,1.1
141,17:56:09,12.8,1.6
6020,17:56:09,0,2.7
6043,17:56:09,0.1,3.6
6338,17:56:09,0,1.5
172,17:56:09,3.8,1.4
406,17:56:09,0,0.4
343,17:56:09,0,0.6
6002,17:56:09,18.2,4
6272,17:56:09,0,0.3
6216,17:56:09,0,0.2
6350,17:56:09,0,0.2
6211,17:56:09,0,0.1
582,17:56:09,0,0
6007,17:56:09,7.9,2
8610,17:56:09,12.2,2.4
8600,17:56:09,0,1.1
6026,17:56:09,0,0.4
6013,17:56:09,0,1.3
249,17:56:10,0,2.1
395,17:56:10,0,1.1
141,17:56:10,10.5,1.6
6020,17:56:10,1,2.7
6043,17:56:10,0.1,3.6
6338,17:56:10,0,1.5
172,17:56:10,0,1.4
406,17:56:10,0.1,0.4
343,17:56:10,0,0.6
6002,17:56:10,23.5,4
6272,17:56:10,0,0.3
6216,17:56:10,0,0.2
6350,17:56:10,0,0.2
6211,17:56:10,0,0.1
582,17:56:10,0,0
6007,17:56:10,5.5,2
8610,17:56:10,8.6,2.4
8600,17:56:10,0,1.1
6026,17:56:10,0,0.4
6013,17:56:10,0,1.3
249,17:56:11,0,2.1
395,17:56:11,0.1,1.1
141,17:56:11,12.7,1.6
6020,17:56:11,5.1,2.7
6043,17:56:11,0.1,3.6
6338,17:56:11,0,1.5
172,17:56:11,0,1.4
406,17:56:11,0,0.4
343,17:56:11,0,0.6
6002,17:56:11,38.5,4
6272,17:56:11,0,0.3
6216,17:56:11,0,0.2
6350,17:56:11,0,0.2
6211,17:56:11,0,0.1
582,17:56:11,0,0
6007,17:56:11,11.9,2
8610,17:56:11,37.8,2.5
8600,17:56:11,0,1.1
6026,17:56:11,0,0.4
6013,17:56:11,0.1,1.3
249,17:56:12,0,2.1
395,17:56:12,0.1,1.1
141,17:56:12,13,1.6
6020,17:56:12,0.3,2.7
6043,17:56:12,0.1,3.6
6338,17:56:12,0,1.5
172,17:56:12,0,1.4
406,17:56:12,0,0.4
343,17:56:12,0,0.6
6002,17:56:12,20.6,4
6272,17:56:12,0,0.3
6216,17:56:12,0,0.2
6350,17:56:12,0,0.2
6211,17:56:12,0,0.1
582,17:56:12,0,0
8610,17:56:12,27.4,2.5
6007,17:56:12,6,2
8600,17:56:12,0,1.1
6026,17:56:12,0,0.4
6013,17:56:12,0,1.3
249,17:56:13,0,2.1
395,17:56:13,0,1.1
141,17:56:13,6,1.6
6020,17:56:13,0,2.7
6043,17:56:13,0.1,3.6
6338,17:56:13,0,1.5
172,17:56:13,0,1.4
406,17:56:13,0,0.4
343,17:56:13,0,0.6
6002,17:56:13,11.2,4
6272,17:56:13,0,0.3
6216,17:56:13,0,0.2
6350,17:56:13,0,0.2
6211,17:56:13,0,0.1
582,17:56:13,0,0
8610,17:56:13,16.7,2.5
8600,17:56:13,0,1.1
6007,17:56:13,28.1,2
6026,17:56:13,0,0.4
6013,17:56:13,0,1.3
249,17:56:14,0,2.1
395,17:56:14,0,1.1
141,17:56:14,13.9,1.6
6020,17:56:14,20.7,2.7
6043,17:56:14,0.1,3.6
6338,17:56:14,0,1.5
172,17:56:14,0,1.4
406,17:56:14,0,0.4
343,17:56:14,0,0.6
6002,17:56:14,43.4,4
6272,17:56:14,0,0.3
6216,17:56:14,0,0.2
6350,17:56:14,0,0.2
6211,17:56:14,0,0.1
582,17:56:14,0,0
8610,17:56:14,71.7,2.8
8600,17:56:14,0,1.1
6007,17:56:14,9.5,2
6026,17:56:14,0,0.4
6013,17:56:14,0,1.3
249,17:56:15,0,2.1
395,17:56:15,0,1.1
141,17:56:15,5.5,1.6
6020,17:56:15,0.4,2.7
6043,17:56:15,0.1,3.6
6338,17:56:15,0,1.5
172,17:56:15,0,1.4
406,17:56:15,0.1,0.4
343,17:56:15,0,0.6
6002,17:56:15,12.3,4
6272,17:56:15,0,0.3
6216,17:56:15,0,0.2
6350,17:56:15,0,0.2
6211,17:56:15,0,0.1
582,17:56:15,0,0
8610,17:56:15,2.8,2.8
6007,17:56:15,3.7,2
8600,17:56:15,0,1.1
6026,17:56:15,0,0.4
6013,17:56:15,0,1.3
249,17:56:16,0,2.1
395,17:56:16,0,1.1
141,17:56:16,7.2,1.6
6020,17:56:16,0,2.7
6043,17:56:16,0.1,3.6
6338,17:56:16,0,1.5
172,17:56:16,0,1.4
406,17:56:16,0,0.4
343,17:56:16,0,0.6
6002,17:56:16,10.2,4
6272,17:56:16,0,0.3
6216,17:56:16,0,0.2
6350,17:56:16,0,0.2
6211,17:56:16,0,0.1
582,17:56:16,0,0
8610,17:56:16,0.1,2.8
8600,17:56:16,0,1.1
6007,17:56:16,4.2,2
6026,17:56:16,0,0.4
6013,17:56:16,0,1.3
249,17:56:17,0,2.1
395,17:56:17,0.3,1.1
141,17:56:17,8.4,1.5
6020,17:56:17,5.2,2.7
6043,17:56:17,0.2,3.6
6338,17:56:17,0,1.5
172,17:56:17,0,1.4
406,17:56:17,0,0.4
343,17:56:17,0,0.6
6002,17:56:17,27.8,4
6272,17:56:17,0,0.3
6216,17:56:17,0,0.2
6350,17:56:17,0,0.2
6211,17:56:17,0,0.1
582,17:56:17,0,0
8610,17:56:17,56.4,2.8
8600,17:56:17,0,1.1
6007,17:56:17,5.3,2
6026,17:56:17,0,0.4
6013,17:56:17,1,1.3
249,17:56:18,0,2.1
395,17:56:18,0,1.1
141,17:56:18,5.8,1.6
6020,17:56:18,1.1,2.7
6043,17:56:18,0.1,3.6
6338,17:56:18,0,1.5
172,17:56:18,0,1.4
406,17:56:18,0,0.4
343,17:56:18,0,0.6
6002,17:56:18,17.1,4
6272,17:56:18,0,0.3
6216,17:56:18,0,0.2
6350,17:56:18,0,0.2
6211,17:56:18,0,0.1
582,17:56:18,0,0
8610,17:56:18,9.7,2.8
8600,17:56:18,0,1.1
6007,17:56:18,4.5,2
6026,17:56:18,0,0.4
6013,17:56:18,0,1.3
249,17:56:19,0,2.1
395,17:56:19,0,1.1
141,17:56:19,7,1.6
6020,17:56:19,0.3,2.7
6043,17:56:19,0.1,3.6
6338,17:56:19,0,1.5
172,17:56:19,0,1.4
406,17:56:19,0,0.4
343,17:56:19,0,0.6
6002,17:56:19,15.6,4
6272,17:56:19,0,0.3
6216,17:56:19,0,0.2
6350,17:56:19,0,0.2
6211,17:56:19,0,0.1
582,17:56:19,0,0
8610,17:56:19,14.1,2.8
8600,17:56:19,0,1.1
6007,17:56:19,5.8,2.1
6026,17:56:19,0,0.4
6013,17:56:19,0.1,1.3
249,17:56:20,0,2.1
395,17:56:20,0,1.1
141,17:56:20,7.7,1.6
6020,17:56:20,15.2,2.6
6043,17:56:20,0.1,3.6
6338,17:56:20,0,1.5
172,17:56:20,0,1.4
406,17:56:20,0,0.4
343,17:56:20,0,0.6
6002,17:56:20,24.9,4
6272,17:56:20,0,0.3
6216,17:56:20,0,0.2
6350,17:56:20,0,0.2
6211,17:56:20,0,0.1
582,17:56:20,0,0
8610,17:56:20,67.1,3.1
8600,17:56:20,0,1.1
6007,17:56:20,4.7,2.1
6026,17:56:20,0,0.4
6013,17:56:20,0,1.3
249,17:56:21,0,2.1
395,17:56:21,0,1.1
141,17:56:21,1.4,1.6
6020,17:56:21,0.2,2.6
6043,17:56:21,0.1,3.6
6338,17:56:21,0,1.5
172,17:56:21,0,1.4
406,17:56:21,0,0.4
343,17:56:21,0,0.6
6002,17:56:21,3.7,4
6272,17:56:21,0,0.3
6216,17:56:21,0,0.2
6350,17:56:21,0,0.2
6211,17:56:21,0,0.1
582,17:56:21,0,0
8610,17:56:21,2.1,3.1
8600,17:56:21,0,1.1
6007,17:56:21,0.3,2.1
6026,17:56:21,0,0.4
6013,17:56:21,0,1.3
249,17:56:22,0,2.1
395,17:56:22,0,1.1
141,17:56:22,6.6,1.6
6020,17:56:22,0.4,2.6
6043,17:56:22,0.1,3.6
6338,17:56:22,0,1.5
172,17:56:22,0,1.4
406,17:56:22,0,0.4
343,17:56:22,0,0.6
6002,17:56:22,14.2,4
6272,17:56:22,0,0.3
6216,17:56:22,0,0.2
6350,17:56:22,0,0.2
6211,17:56:22,0,0.1
582,17:56:22,0,0
8610,17:56:22,15.1,3.1
8600,17:56:22,0,1.1
6007,17:56:22,0.9,2.1
6026,17:56:22,0,0.4
6013,17:56:22,0,1.3
249,17:56:23,0,2.1
395,17:56:23,0,1.1
141,17:56:23,15.3,1.6
6020,17:56:23,0,2.6
6043,17:56:23,0.1,3.6
6338,17:56:23,0,1.5
172,17:56:23,0,1.4
406,17:56:23,0,0.4
343,17:56:23,0,0.6
6002,17:56:23,17.4,4
6272,17:56:23,0,0.3
6216,17:56:23,0,0.2
6350,17:56:23,0,0.2
6211,17:56:23,0,0.1
582,17:56:23,0,0
8610,17:56:23,13.2,3.1
8600,17:56:23,0,1.1
6007,17:56:23,3.2,2.1
6026,17:56:23,0,0.4
6013,17:56:23,0,1.3
249,17:56:24,0,2.1
395,17:56:24,0,1.1
141,17:56:24,8.7,1.6
6020,17:56:24,0,2.6
6043,17:56:24,0.2,3.6
6338,17:56:24,0,1.5
172,17:56:24,0,1.4
406,17:56:24,0,0.4
343,17:56:24,0,0.6
6002,17:56:24,12.9,4
6272,17:56:24,0,0.3
6216,17:56:24,0,0.2
6350,17:56:24,0,0.2
6211,17:56:24,0,0.1
582,17:56:24,0,0
8610,17:56:24,10.3,3.1
8600,17:56:24,0,1.1
6007,17:56:24,3.9,2.1
6026,17:56:24,0,0.4
6013,17:56:24,0,1.3
249,17:56:25,0,2.1
395,17:56:25,0.3,1.1
141,17:56:25,2.9,1.6
6020,17:56:25,0,2.6
6043,17:56:25,0.1,3.6
6338,17:56:25,0,1.5
172,17:56:25,0,1.4
406,17:56:25,0,0.4
343,17:56:25,0,0.6
6002,17:56:25,5.2,3.9
6272,17:56:25,0,0.3
6216,17:56:25,0,0.2
6350,17:56:25,0,0.2
6211,17:56:25,0,0.1
582,17:56:25,0,0
8610,17:56:25,3.8,3.1
6007,17:56:25,2.3,2.1
6026,17:56:25,0,0.4
6013,17:56:25,0,1.3
6019,17:56:25,0,1.4
249,17:56:26,0,2.1
395,17:56:26,0,1.1
141,17:56:26,3.8,1.6
6020,17:56:26,0,2.6
6043,17:56:26,0.1,3.6
6338,17:56:26,0,1.5
172,17:56:26,0,1.4
406,17:56:26,0,0.4
343,17:56:26,0,0.6
6002,17:56:26,4.9,3.9
6272,17:56:26,0,0.3
6216,17:56:26,0,0.2
6350,17:56:26,0,0.2
6211,17:56:26,0,0.1
582,17:56:26,0,0
8610,17:56:26,3.5,3.1
6007,17:56:26,2.1,2.1
6026,17:56:26,0,0.4
6013,17:56:26,0,1.3
6019,17:56:26,0,1.4
249,17:56:27,0,2.1
395,17:56:27,0,1.1
141,17:56:27,10.3,1.6
6020,17:56:27,0.1,2.6
6043,17:56:27,0.3,3.6
6338,17:56:27,0,1.5
172,17:56:27,0,1.4
406,17:56:27,0,0.4
343,17:56:27,0,0.6
6002,17:56:27,16.7,3.9
6272,17:56:27,0,0.3
6216,17:56:27,0,0.2
6350,17:56:27,0,0.2
6211,17:56:27,0,0.1
582,17:56:27,0,0
8610,17:56:27,22.1,3.1
6007,17:56:27,4.5,2.1
6026,17:56:27,0,0.4
6013,17:56:27,0,1.3
6019,17:56:27,0.6,1.4
249,17:56:28,0,2.1
395,17:56:28,0.1,1.1
141,17:56:28,12.6,1.6
6020,17:56:28,0,2.6
6043,17:56:28,0.1,3.6
6338,17:56:28,0,1.5
172,17:56:28,0,1.4
406,17:56:28,0,0.4
343,17:56:28,0,0.6
6002,17:56:28,19.3,3.9
6272,17:56:28,0,0.3
6216,17:56:28,0,0.2
6350,17:56:28,0,0.2
6211,17:56:28,0,0.1
582,17:56:28,0,0
8610,17:56:28,19.3,3.1
6007,17:56:28,9,2.1
6026,17:56:28,0,0.4
6013,17:56:28,0,1.3
6019,17:56:28,0,1.4
249,17:56:29,0,2.1
395,17:56:29,0,1.1
141,17:56:29,10.8,1.6
6020,17:56:29,0,2.6
6043,17:56:29,0.1,3.6
6338,17:56:29,0,1.5
172,17:56:29,0,1.4
406,17:56:29,0.5,0.4
343,17:56:29,0,0.6
6002,17:56:29,17.5,3.9
6272,17:56:29,0,0.3
6216,17:56:29,0,0.2
6350,17:56:29,0,0.2
6211,17:56:29,0,0.1
582,17:56:29,0,0
8610,17:56:29,11.9,3.1
6007,17:56:29,2.7,2.1
6026,17:56:29,0,0.4
6013,17:56:29,0,1.3
6019,17:56:29,0,1.4
249,17:56:30,0,2.1
395,17:56:30,0,1.1
141,17:56:30,11.8,1.6
6020,17:56:30,0,2.6
6043,17:56:30,0.2,3.6
6338,17:56:30,0,1.5
172,17:56:30,0,1.4
406,17:56:30,0,0.4
343,17:56:30,0,0.6
6002,17:56:30,22.4,3.9
6272,17:56:30,0,0.3
6216,17:56:30,0,0.2
6350,17:56:30,0,0.2
6211,17:56:30,0,0.1
582,17:56:30,0,0
8610,17:56:30,17.5,3.1
6007,17:56:30,8.4,2.1
6026,17:56:30,0,0.4
6013,17:56:30,0,1.3
6019,17:56:30,0.1,1.4
249,17:56:31,0,2.1
395,17:56:31,0.5,1.1
