pid,time,cpu
249,18:09:43,0
395,18:09:43,0
141,18:09:43,0.7
8978,18:09:43,100
6020,18:09:43,0
6043,18:09:43,0.1
6338,18:09:43,0
172,18:09:43,0
406,18:09:43,0
343,18:09:43,0
6272,18:09:43,0
6002,18:09:43,0
8945,18:09:43,0
8941,18:09:43,0
6350,18:09:43,0
6211,18:09:43,0
582,18:09:43,0
6007,18:09:43,0
8987,18:09:43,0
6026,18:09:43,0
249,18:09:44,0
395,18:09:44,0
141,18:09:44,0.8
8978,18:09:44,100
6020,18:09:44,0
6043,18:09:44,0.1
6338,18:09:44,0
172,18:09:44,0
406,18:09:44,0.4
343,18:09:44,0
6272,18:09:44,0
6002,18:09:44,0
8945,18:09:44,0
8941,18:09:44,0
6350,18:09:44,0
6211,18:09:44,0
582,18:09:44,0
6007,18:09:44,0
8987,18:09:44,0
6026,18:09:44,0
249,18:09:45,0
395,18:09:45,0
141,18:09:45,0.8
8978,18:09:45,99.8
6020,18:09:45,0
6043,18:09:45,0
6338,18:09:45,0
172,18:09:45,0
406,18:09:45,0
343,18:09:45,0
6272,18:09:45,0
6002,18:09:45,0
8945,18:09:45,0
8941,18:09:45,0
6350,18:09:45,0
6211,18:09:45,0
582,18:09:45,0
6007,18:09:45,0
8987,18:09:45,0
6026,18:09:45,0
249,18:09:46,0
395,18:09:46,0
141,18:09:46,0.1
8978,18:09:46,100
6020,18:09:46,0
6043,18:09:46,0.1
6338,18:09:46,0
172,18:09:46,0
406,18:09:46,0
343,18:09:46,0
6272,18:09:46,0
6002,18:09:46,0
8945,18:09:46,0
8941,18:09:46,0
6350,18:09:46,0
6211,18:09:46,0
582,18:09:46,0
6007,18:09:46,0
8987,18:09:46,0
6026,18:09:46,0
249,18:09:47,0
395,18:09:47,0
141,18:09:47,1.2
8978,18:09:47,100
6020,18:09:47,0
6043,18:09:47,0.1
6338,18:09:47,0
172,18:09:47,0
406,18:09:47,0
343,18:09:47,0
6272,18:09:47,0
6002,18:09:47,1.4
8945,18:09:47,0
8941,18:09:47,0
6350,18:09:47,0
6211,18:09:47,0
582,18:09:47,0
6007,18:09:47,0
8987,18:09:47,0.1
6026,18:09:47,0
249,18:09:48,0
395,18:09:48,0
141,18:09:48,1.6
8978,18:09:48,100
6020,18:09:48,0
6043,18:09:48,0.1
6338,18:09:48,0
172,18:09:48,0
406,18:09:48,0
343,18:09:48,0
6272,18:09:48,0
6002,18:09:48,1.7
8945,18:09:48,0
8941,18:09:48,0
6350,18:09:48,0
6211,18:09:48,0
582,18:09:48,0
6007,18:09:48,0
8987,18:09:48,0.1
6026,18:09:48,0
249,18:09:49,0
395,18:09:49,0
141,18:09:49,0.5
8978,18:09:49,100
6020,18:09:49,0
6043,18:09:49,0.1
6338,18:09:49,0
172,18:09:49,0
406,18:09:49,0.2
343,18:09:49,0
6272,18:09:49,0
6002,18:09:49,0
8945,18:09:49,0
8941,18:09:49,0
6350,18:09:49,0
6211,18:09:49,0
582,18:09:49,0
6007,18:09:49,0
8987,18:09:49,0
6026,18:09:49,0
249,18:09:50,0
395,18:09:50,0
141,18:09:50,0.2
8978,18:09:50,100
6020,18:09:50,0
6043,18:09:50,0.1
6338,18:09:50,0
172,18:09:50,0
406,18:09:50,0
343,18:09:50,0
6272,18:09:50,0
6002,18:09:50,0
8945,18:09:50,0
8941,18:09:50,0
6350,18:09:50,0
6211,18:09:50,0
582,18:09:50,0
6007,18:09:50,0
8987,18:09:50,0
6026,18:09:50,0
249,18:09:52,0
395,18:09:52,0
141,18:09:52,0.4
8978,18:09:52,100
6020,18:09:52,0
6043,18:09:52,0.1
6338,18:09:52,0
172,18:09:52,0
406,18:09:52,0
343,18:09:52,0
6272,18:09:52,0
6002,18:09:52,0
8945,18:09:52,0
8941,18:09:52,0
6350,18:09:52,0
6211,18:09:52,0
582,18:09:52,0
6007,18:09:52,0
8987,18:09:52,0
6026,18:09:52,0
249,18:09:53,0
395,18:09:53,0
141,18:09:53,1.4
8978,18:09:53,100
6020,18:09:53,0
6043,18:09:53,0.1
6338,18:09:53,0
172,18:09:53,0
406,18:09:53,0
343,18:09:53,0
6272,18:09:53,0
6002,18:09:53,0
8945,18:09:53,0
8941,18:09:53,0
6350,18:09:53,0
6211,18:09:53,0
582,18:09:53,0
6007,18:09:53,0
8987,18:09:53,0
6026,18:09:53,0
249,18:09:54,0
395,18:09:54,0
141,18:09:54,7.1
8978,18:09:54,99.7
6020,18:09:54,0
6043,18:09:54,0.4
6338,18:09:54,0
172,18:09:54,0
406,18:09:54,0
343,18:09:54,0
6272,18:09:54,0
6002,18:09:54,0
8945,18:09:54,0
8941,18:09:54,0
6350,18:09:54,0
6211,18:09:54,0
582,18:09:54,0
6007,18:09:54,0
8987,18:09:54,0
6026,18:09:54,0
249,18:09:55,0
395,18:09:55,0
141,18:09:55,5
8978,18:09:55,99
6020,18:09:55,0
6043,18:09:55,0.1
6338,18:09:55,0
172,18:09:55,0
406,18:09:55,0.1
343,18:09:55,0
6272,18:09:55,0
6002,18:09:55,0.2
8945,18:09:55,0
8941,18:09:55,0
6350,18:09:55,0
6211,18:09:55,0
582,18:09:55,0
6007,18:09:55,0
8987,18:09:55,0
6026,18:09:55,0
249,18:09:56,0
395,18:09:56,0
141,18:09:56,8.4
8978,18:09:56,100
6020,18:09:56,0
6043,18:09:56,0.1
6338,18:09:56,0
172,18:09:56,0
406,18:09:56,0
343,18:09:56,0
6272,18:09:56,0
6002,18:09:56,0.1
8945,18:09:56,0
8941,18:09:56,0
6350,18:09:56,0
6211,18:09:56,0
582,18:09:56,0
6007,18:09:56,0.2
8987,18:09:56,0.1
6026,18:09:56,0
249,18:09:57,0
395,18:09:57,0
141,18:09:57,5.5
8978,18:09:57,100
6020,18:09:57,0
6043,18:09:57,0.1
6338,18:09:57,0
172,18:09:57,0
406,18:09:57,0
343,18:09:57,0
6272,18:09:57,0
6002,18:09:57,0
8945,18:09:57,0
8941,18:09:57,0
6350,18:09:57,0
6211,18:09:57,0
582,18:09:57,0
6007,18:09:57,0
8987,18:09:57,0
6026,18:09:57,0
249,18:09:58,0
395,18:09:58,0
141,18:09:58,12.6
8978,18:09:58,100
6020,18:09:58,0
6043,18:09:58,0
6338,18:09:58,3
172,18:09:58,0
406,18:09:58,0
343,18:09:58,0
6272,18:09:58,0
6002,18:09:58,0
8945,18:09:58,0
8941,18:09:58,0
6350,18:09:58,0
6211,18:09:58,0
582,18:09:58,0
6007,18:09:58,0
8987,18:09:58,0
6026,18:09:58,0
249,18:09:59,0
395,18:09:59,0
141,18:09:59,5.7
8978,18:09:59,99.3
6020,18:09:59,0
6043,18:09:59,0
6338,18:09:59,3
172,18:09:59,0
406,18:09:59,0
343,18:09:59,0
6272,18:09:59,0
6002,18:09:59,0
8945,18:09:59,0
8941,18:09:59,0
6350,18:09:59,0
6211,18:09:59,0
582,18:09:59,0
6007,18:09:59,0
8987,18:09:59,0
6026,18:09:59,0
249,18:10:00,0
395,18:10:00,0
141,18:10:00,9.7
8978,18:10:00,100
6020,18:10:00,0
6043,18:10:00,0.1
6338,18:10:00,3.5
172,18:10:00,0.7
406,18:10:00,0
343,18:10:00,0
6272,18:10:00,0
6002,18:10:00,0
8945,18:10:00,0
8941,18:10:00,0
6350,18:10:00,0
6211,18:10:00,0
582,18:10:00,0
6007,18:10:00,0
8987,18:10:00,0
6026,18:10:00,0
249,18:10:01,0
395,18:10:01,0.1
141,18:10:01,7.2
8978,18:10:01,100
6020,18:10:01,0
6043,18:10:01,0.1
6338,18:10:01,8.8
172,18:10:01,0
406,18:10:01,0
343,18:10:01,0
6272,18:10:01,0
6002,18:10:01,0
8945,18:10:01,0
8941,18:10:01,0
6350,18:10:01,0
6211,18:10:01,0
582,18:10:01,0
6007,18:10:01,0
8987,18:10:01,0
6026,18:10:01,0
249,18:10:02,0
395,18:10:02,0.5
141,18:10:02,6.9
8978,18:10:02,93.2
6020,18:10:02,0
6043,18:10:02,0.1
6338,18:10:02,14.3
172,18:10:02,0
406,18:10:02,0
343,18:10:02,0.1
6272,18:10:02,0
6002,18:10:02,0
8945,18:10:02,0.3
8941,18:10:02,0.6
6350,18:10:02,0
6211,18:10:02,0
582,18:10:02,0.9
6007,18:10:02,0
8987,18:10:02,0
6026,18:10:02,0
249,18:10:03,0
395,18:10:03,0
141,18:10:03,0.9
8978,18:10:03,99.4
6020,18:10:03,0
6043,18:10:03,0.1
6338,18:10:03,0.7
172,18:10:03,0
406,18:10:03,0
343,18:10:03,0
6272,18:10:03,0
6002,18:10:03,0
8945,18:10:03,0
8941,18:10:03,0
6350,18:10:03,0
6211,18:10:03,0
582,18:10:03,0
6007,18:10:03,0
8987,18:10:03,0
6026,18:10:03,0
249,18:10:04,0
395,18:10:04,0
141,18:10:04,1.5
8978,18:10:04,100
6020,18:10:04,0
6043,18:10:04,0.1
6338,18:10:04,0.5
172,18:10:04,0
406,18:10:04,0
343,18:10:04,0
6272,18:10:04,0
6002,18:10:04,0
8945,18:10:04,0
8941,18:10:04,0
6350,18:10:04,0
6211,18:10:04,0
582,18:10:04,0
6007,18:10:04,0
8987,18:10:04,0
6026,18:10:04,0
249,18:10:05,0
395,18:10:05,0
141,18:10:05,0.1
8978,18:10:05,100
6020,18:10:05,0
6043,18:10:05,0.1
6338,18:10:05,0.3
172,18:10:05,0
406,18:10:05,0
343,18:10:05,0
6272,18:10:05,0
6002,18:10:05,0.1
8945,18:10:05,0
8941,18:10:05,0
6350,18:10:05,0
6211,18:10:05,0
582,18:10:05,0
6007,18:10:05,0
8987,18:10:05,0
6026,18:10:05,0
249,18:10:06,0
395,18:10:06,0.4
141,18:10:06,0.2
8978,18:10:06,100
6020,18:10:06,0
6043,18:10:06,0.1
6338,18:10:06,0.1
172,18:10:06,0
406,18:10:06,0
343,18:10:06,0
6272,18:10:06,0
6002,18:10:06,0
8945,18:10:06,0
8941,18:10:06,0
6350,18:10:06,0
6211,18:10:06,0
582,18:10:06,0
6007,18:10:06,0
8987,18:10:06,0
6026,18:10:06,0
249,18:10:07,0
395,18:10:07,0
141,18:10:07,0.3
8978,18:10:07,100
6020,18:10:07,0
6043,18:10:07,0.1
6338,18:10:07,0.1
172,18:10:07,0
406,18:10:07,0
343,18:10:07,0
6272,18:10:07,0
6002,18:10:07,0.4
8945,18:10:07,0
8941,18:10:07,0
6350,18:10:07,0
6211,18:10:07,0
582,18:10:07,0
6007,18:10:07,0
8987,18:10:07,0
6026,18:10:07,0
249,18:10:08,0
395,18:10:08,0
141,18:10:08,0.4
8978,18:10:08,100
6020,18:10:08,0
6043,18:10:08,0.1
6338,18:10:08,0.1
172,18:10:08,0
406,18:10:08,0
343,18:10:08,0
6272,18:10:08,0
6002,18:10:08,0
8945,18:10:08,0
8941,18:10:08,0
6350,18:10:08,0
6211,18:10:08,0
582,18:10:08,0
6007,18:10:08,0
8987,18:10:08,0
6026,18:10:08,0
249,18:10:09,0
395,18:10:09,0
141,18:10:09,0.8
8978,18:10:09,100
6020,18:10:09,0
6043,18:10:09,0.1
6338,18:10:09,0.3
172,18:10:09,0
406,18:10:09,0
343,18:10:09,0
6272,18:10:09,0
6002,18:10:09,0
8945,18:10:09,0
8941,18:10:09,0
6350,18:10:09,0
6211,18:10:09,0
582,18:10:09,0
6007,18:10:09,0
8987,18:10:09,0
6026,18:10:09,0
249,18:10:10,0
395,18:10:10,0.1
141,18:10:10,11.6
8978,18:10:10,98.1
6020,18:10:10,0.9
6043,18:10:10,0.1
6338,18:10:10,15.8
172,18:10:10,0
406,18:10:10,0
343,18:10:10,0
6272,18:10:10,0
6002,18:10:10,7.3
8945,18:10:10,0
8941,18:10:10,0
6350,18:10:10,0
6211,18:10:10,0
582,18:10:10,0
6007,18:10:10,7.9
8987,18:10:10,0.9
6026,18:10:10,0
249,18:10:11,0
395,18:10:11,0
141,18:10:11,2.8
8978,18:10:11,100
6020,18:10:11,0
6043,18:10:11,0.1
6338,18:10:11,1.2
172,18:10:11,0
406,18:10:11,0
343,18:10:11,0
6272,18:10:11,0
6002,18:10:11,3
8945,18:10:11,0
8941,18:10:11,0
6350,18:10:11,0
6211,18:10:11,0
582,18:10:11,0
6007,18:10:11,1.5
8987,18:10:11,1.8
6026,18:10:11,0
249,18:10:12,0
395,18:10:12,0.3
141,18:10:12,3.6
8978,18:10:12,98.5
6020,18:10:12,0
6043,18:10:12,0.1
6338,18:10:12,0
172,18:10:12,0
406,18:10:12,0
343,18:10:12,0
6272,18:10:12,0
6002,18:10:12,6.4
8945,18:10:12,0
8941,18:10:12,0
6350,18:10:12,0
6211,18:10:12,0
582,18:10:12,0
6007,18:10:12,1.2
8987,18:10:12,3.3
6026,18:10:12,0
249,18:10:13,0
395,18:10:13,0
141,18:10:13,10.8
8978,18:10:13,99.1
6020,18:10:13,0.1
6043,18:10:13,0.1
6338,18:10:13,0
172,18:10:13,0
406,18:10:13,0
343,18:10:13,0
6272,18:10:13,0
6002,18:10:13,18
8945,18:10:13,0
8941,18:10:13,0
6350,18:10:13,0
6211,18:10:13,0
582,18:10:13,0
6007,18:10:13,15.9
8987,18:10:13,0.1
6026,18:10:13,0
249,18:10:14,0
395,18:10:14,0
141,18:10:14,14
8978,18:10:14,99
6020,18:10:14,0.3
6043,18:10:14,0.1
6338,18:10:14,0
172,18:10:14,0
406,18:10:14,0
343,18:10:14,0
6272,18:10:14,0
6002,18:10:14,18.9
8945,18:10:14,0
8941,18:10:14,0
6350,18:10:14,0
6211,18:10:14,0
582,18:10:14,0
6007,18:10:14,15.2
8987,18:10:14,0
6026,18:10:14,0
249,18:10:15,0
395,18:10:15,0
141,18:10:15,10.9
8978,18:10:15,100
6020,18:10:15,0
6043,18:10:15,0.1
6338,18:10:15,0
172,18:10:15,0
406,18:10:15,0
343,18:10:15,0
6272,18:10:15,0
6002,18:10:15,8
8945,18:10:15,0
8941,18:10:15,0
6350,18:10:15,0
6211,18:10:15,0
582,18:10:15,0
6007,18:10:15,2.7
8987,18:10:15,0
6026,18:10:15,0
249,18:10:16,0
395,18:10:16,0
141,18:10:16,8.1
8978,18:10:16,99.9
6020,18:10:16,0
6043,18:10:16,0.1
6338,18:10:16,0.3
172,18:10:16,0
406,18:10:16,0
343,18:10:16,0
6272,18:10:16,0
6002,18:10:16,5
8945,18:10:16,0
8941,18:10:16,0
6350,18:10:16,0
6211,18:10:16,0
582,18:10:16,0
6007,18:10:16,0.5
8987,18:10:16,0
6026,18:10:16,0
249,18:10:17,0
395,18:10:17,0.1
141,18:10:17,11.2
8978,18:10:17,100
6020,18:10:17,0
6043,18:10:17,0.1
6338,18:10:17,0
172,18:10:17,0
406,18:10:17,0
343,18:10:17,0
6272,18:10:17,0
6002,18:10:17,2.2
8945,18:10:17,0
8941,18:10:17,0
6350,18:10:17,0
6211,18:10:17,0
582,18:10:17,0
6007,18:10:17,0.1
8987,18:10:17,0
6026,18:10:17,0
249,18:10:18,0
395,18:10:18,0
141,18:10:18,3.2
8978,18:10:18,100.6
6020,18:10:18,0
6043,18:10:18,0.1
6338,18:10:18,0
172,18:10:18,0
406,18:10:18,0
343,18:10:18,0
6272,18:10:18,0
6002,18:10:18,1.8
8945,18:10:18,0
8941,18:10:18,0
6350,18:10:18,0
6211,18:10:18,0
582,18:10:18,0
6007,18:10:18,0.1
8914,18:10:18,32.2
8987,18:10:18,0
249,18:10:19,0
395,18:10:19,0
141,18:10:19,17.3
8978,18:10:19,78.8
6020,18:10:19,0
6043,18:10:19,0.1
6338,18:10:19,0
172,18:10:19,0
406,18:10:19,0.4
343,18:10:19,0
6272,18:10:19,0
6002,18:10:19,1.7
8945,18:10:19,0
8941,18:10:19,0
6350,18:10:19,0
6211,18:10:19,0
582,18:10:19,0
6007,18:10:19,0
8914,18:10:19,61.8
8987,18:10:19,0
249,18:10:20,0
395,18:10:20,0
141,18:10:20,3.2
8978,18:10:20,99.6
6020,18:10:20,0
6043,18:10:20,0.1
6338,18:10:20,0
172,18:10:20,0
406,18:10:20,0
343,18:10:20,0
6272,18:10:20,0
6002,18:10:20,1.6
8945,18:10:20,0
8941,18:10:20,0
6350,18:10:20,0
6211,18:10:20,0
582,18:10:20,0
6007,18:10:20,0
8914,18:10:20,3.5
8987,18:10:20,0
249,18:10:21,0
395,18:10:21,0
141,18:10:21,4
8978,18:10:21,100.6
6020,18:10:21,0
6043,18:10:21,0.1
6338,18:10:21,0
172,18:10:21,0
406,18:10:21,0
343,18:10:21,0
6272,18:10:21,0
6002,18:10:21,1.5
8945,18:10:21,0
8941,18:10:21,0
6350,18:10:21,0
6211,18:10:21,0
582,18:10:21,0
6007,18:10:21,0.1
8914,18:10:21,3.3
8987,18:10:21,4.7
249,18:10:22,0
395,18:10:22,0
141,18:10:22,0.6
8978,18:10:22,100.6
6020,18:10:22,0
6043,18:10:22,0.1
6338,18:10:22,0
172,18:10:22,0
406,18:10:22,0
343,18:10:22,0
6272,18:10:22,0
6002,18:10:22,1.5
8945,18:10:22,0
8941,18:10:22,0
6350,18:10:22,0
6211,18:10:22,0
582,18:10:22,0
6007,18:10:22,0
8914,18:10:22,0.2
8987,18:10:22,2.2
249,18:10:24,0
395,18:10:24,0
141,18:10:24,1.6
8978,18:10:24,100.6
6020,18:10:24,0
6043,18:10:24,0.1
6338,18:10:24,0
172,18:10:24,0
406,18:10:24,0
343,18:10:24,0
6272,18:10:24,0
6002,18:10:24,1.5
8945,18:10:24,0
8941,18:10:24,0
6350,18:10:24,0
6211,18:10:24,0
582,18:10:24,0
6007,18:10:24,0
8914,18:10:24,1.7
8987,18:10:24,0
249,18:10:25,0
395,18:10:25,0
141,18:10:25,4.6
8978,18:10:25,100.6
6020,18:10:25,0
6043,18:10:25,0.1
6338,18:10:25,0
172,18:10:25,0
406,18:10:25,0.1
343,18:10:25,0
6272,18:10:25,0
6002,18:10:25,2.2
8945,18:10:25,0
8941,18:10:25,0
6350,18:10:25,0
6211,18:10:25,0
582,18:10:25,0
6007,18:10:25,0
8914,18:10:25,17.9
8987,18:10:25,0
249,18:10:26,1.5
395,18:10:26,1.4
141,18:10:26,16.5
8978,18:10:26,79.7
6020,18:10:26,0
6043,18:10:26,1.5
6338,18:10:26,1.1
172,18:10:26,27
406,18:10:26,2.8
343,18:10:26,2.2
6272,18:10:26,0.7
6002,18:10:26,3
8945,18:10:26,0
8941,18:10:26,0
6350,18:10:26,0
6211,18:10:26,0
582,18:10:26,0
6007,18:10:26,0
8914,18:10:26,1.2
8987,18:10:26,0
249,18:10:27,0.8
395,18:10:27,0.1
141,18:10:27,2.1
8978,18:10:27,99.1
6020,18:10:27,0
6043,18:10:27,0.1
6338,18:10:27,0.7
172,18:10:27,3.4
406,18:10:27,0
343,18:10:27,0
6272,18:10:27,0.4
6002,18:10:27,3.1
8945,18:10:27,0
8941,18:10:27,0
6350,18:10:27,0
6211,18:10:27,0
582,18:10:27,0
6007,18:10:27,0
8914,18:10:27,0
8987,18:10:27,0
249,18:10:28,0
395,18:10:28,0
141,18:10:28,5.2
8978,18:10:28,99.5
6020,18:10:28,0
6043,18:10:28,0.1
6338,18:10:28,0
172,18:10:28,0
406,18:10:28,0
343,18:10:28,0
6272,18:10:28,0
6002,18:10:28,1.9
8945,18:10:28,0
8941,18:10:28,0
6350,18:10:28,0
6211,18:10:28,0
582,18:10:28,0
6007,18:10:28,0
8914,18:10:28,0
8987,18:10:28,0
249,18:10:29,0
395,18:10:29,0
141,18:10:29,11.8
8978,18:10:29,98.6
6020,18:10:29,0
6043,18:10:29,0.3
6338,18:10:29,0
172,18:10:29,0
406,18:10:29,0
343,18:10:29,0
6272,18:10:29,0
6002,18:10:29,1.7
8945,18:10:29,0
8941,18:10:29,0
6350,18:10:29,0
6211,18:10:29,0
582,18:10:29,0
6007,18:10:29,0
8914,18:10:29,0
8987,18:10:29,0
249,18:10:30,0
395,18:10:30,0.2
141,18:10:30,12.1
8978,18:10:30,99
6020,18:10:30,0
6043,18:10:30,0.1
6338,18:10:30,0
172,18:10:30,0
406,18:10:30,0
343,18:10:30,0
6272,18:10:30,0
6002,18:10:30,1.9
8945,18:10:30,0
8941,18:10:30,0
6350,18:10:30,0
6211,18:10:30,0
582,18:10:30,0
6007,18:10:30,0
8987,18:10:30,0
8914,18:10:30,0
249,18:10:31,0
395,18:10:31,0.1
141,18:10:31,7.8
8978,18:10:31,100.3
6020,18:10:31,0
6043,18:10:31,0.1
6338,18:10:31,0
172,18:10:31,0
406,18:10:31,0
343,18:10:31,0
6272,18:10:31,0
6002,18:10:31,1.6
8945,18:10:31,0
8941,18:10:31,0
6350,18:10:31,0
6211,18:10:31,0
582,18:10:31,0
6007,18:10:31,0
8987,18:10:31,0
8914,18:10:31,0
249,18:10:32,0
395,18:10:32,0.3
141,18:10:32,7.5
8978,18:10:32,100.8
6020,18:10:32,0
6043,18:10:32,0.1
6338,18:10:32,0
172,18:10:32,0.1
406,18:10:32,0
343,18:10:32,0
6272,18:10:32,0
6002,18:10:32,1.6
8945,18:10:32,0
8941,18:10:32,0
6350,18:10:32,0
6211,18:10:32,0
582,18:10:32,0
6007,18:10:32,0
8987,18:10:32,0
8914,18:10:32,6.3
249,18:10:33,0
395,18:10:33,0
141,18:10:33,4.2
8978,18:10:33,100.2
6020,18:10:33,0
6043,18:10:33,0
6338,18:10:33,0
172,18:10:33,0
406,18:10:33,0
343,18:10:33,0
6272,18:10:33,0
6002,18:10:33,1.6
8945,18:10:33,0
8941,18:10:33,0
6350,18:10:33,0
6211,18:10:33,0
582,18:10:33,0
6007,18:10:33,0
8987,18:10:33,0
8914,18:10:33,2.6
249,18:10:34,0
395,18:10:34,0.3
141,18:10:34,6.5
8978,18:10:34,100.8
6020,18:10:34,0
6043,18:10:34,0.2
6338,18:10:34,0
172,18:10:34,0.1
406,18:10:34,0
343,18:10:34,0
6272,18:10:34,0
6002,18:10:34,2
8945,18:10:34,0
8941,18:10:34,0
6350,18:10:34,0
6211,18:10:34,0
582,18:10:34,0
6007,18:10:34,0
8987,18:10:34,0
8914,18:10:34,15.3
249,18:10:35,0
395,18:10:35,0
141,18:10:35,8.3
8978,18:10:35,100.4
6020,18:10:35,0
6043,18:10:35,0.1
6338,18:10:35,0
172,18:10:35,0
406,18:10:35,0
343,18:10:35,0
6272,18:10:35,0
6002,18:10:35,2.4
8945,18:10:35,0
8941,18:10:35,0
6350,18:10:35,0
6211,18:10:35,0
582,18:10:35,0
6007,18:10:35,0
8987,18:10:35,0
8914,18:10:35,2
249,18:10:36,0
395,18:10:36,0
141,18:10:36,2
8978,18:10:36,100.7
6020,18:10:36,0
6043,18:10:36,0.1
6338,18:10:36,0
172,18:10:36,0.3
406,18:10:36,0
343,18:10:36,0
6272,18:10:36,0
6002,18:10:36,1.6
8945,18:10:36,0
8941,18:10:36,0
6350,18:10:36,0
6211,18:10:36,0
582,18:10:36,0
6007,18:10:36,0
8987,18:10:36,0
8914,18:10:36,0.4
249,18:10:37,0
395,18:10:37,0.4
141,18:10:37,4.4
8978,18:10:37,100.1
6020,18:10:37,0
6043,18:10:37,0.1
6338,18:10:37,0
172,18:10:37,0.3
406,18:10:37,0
343,18:10:37,0
6272,18:10:37,0
6002,18:10:37,1.6
8945,18:10:37,0
8941,18:10:37,0
6350,18:10:37,0
6211,18:10:37,0
582,18:10:37,0
6007,18:10:37,0
8987,18:10:37,0
8914,18:10:37,4.1
249,18:10:38,0
395,18:10:38,0.3
141,18:10:38,1.3
8978,18:10:38,100.6
6020,18:10:38,0
6043,18:10:38,0.1
6338,18:10:38,0
172,18:10:38,0
406,18:10:38,0
343,18:10:38,0
6272,18:10:38,0
6002,18:10:38,1.7
8945,18:10:38,0
8941,18:10:38,0
6350,18:10:38,0
6211,18:10:38,0
582,18:10:38,0
6007,18:10:38,0
8987,18:10:38,0
8914,18:10:38,0.1
249,18:10:39,3.1
395,18:10:39,0.5
141,18:10:39,4.8
8978,18:10:39,100.8
6020,18:10:39,0
6043,18:10:39,0.1
6338,18:10:39,0
172,18:10:39,1
406,18:10:39,0
343,18:10:39,0
6272,18:10:39,0
6002,18:10:39,1.7
8945,18:10:39,0
8941,18:10:39,0
6350,18:10:39,0
6211,18:10:39,0
582,18:10:39,0
6007,18:10:39,0
8987,18:10:39,0
8914,18:10:39,1.8
249,18:10:40,0
395,18:10:40,0.1
141,18:10:40,1.8
8978,18:10:40,100.8
6020,18:10:40,0
6043,18:10:40,0.1
6338,18:10:40,0
172,18:10:40,25.4
406,18:10:40,0
343,18:10:40,0
6272,18:10:40,0
6002,18:10:40,2.2
8945,18:10:40,0
8941,18:10:40,0.3
6350,18:10:40,0
6211,18:10:40,0
582,18:10:40,0
6007,18:10:40,0
8987,18:10:40,0
8914,18:10:40,1.1
249,18:10:41,0
395,18:10:41,0
141,18:10:41,1.6
8978,18:10:41,100.7
6020,18:10:41,0
6043,18:10:41,0.1
6338,18:10:41,0
172,18:10:41,11.7
406,18:10:41,0
343,18:10:41,0
6272,18:10:41,0
6002,18:10:41,1.6
8945,18:10:41,0
8941,18:10:41,0
6350,18:10:41,0
6211,18:10:41,0
582,18:10:41,0
6007,18:10:41,0
8987,18:10:41,0
8914,18:10:41,0
249,18:10:42,0
395,18:10:42,0.3
141,18:10:42,1.4
8978,18:10:42,100.6
6020,18:10:42,0
6043,18:10:42,0.1
6338,18:10:42,0
172,18:10:42,0.3
406,18:10:42,0
343,18:10:42,0
6272,18:10:42,0
6002,18:10:42,1.6
8945,18:10:42,0
8941,18:10:42,0
6350,18:10:42,0
6211,18:10:42,0
582,18:10:42,0
6007,18:10:42,0
8987,18:10:42,0
8914,18:10:42,0
249,18:10:43,0
395,18:10:43,0
141,18:10:43,1.5
8978,18:10:43,100.6
6020,18:10:43,0
6043,18:10:43,0.1
6338,18:10:43,0
172,18:10:43,0
406,18:10:43,0
343,18:10:43,0
6272,18:10:43,0
6002,18:10:43,1.6
8945,18:10:43,0
8941,18:10:43,0
6350,18:10:43,0
6211,18:10:43,0
582,18:10:43,0
6007,18:10:43,0
8987,18:10:43,0
8914,18:10:43,0.1
249,18:10:44,0
395,18:10:44,0
141,18:10:44,8.2
8978,18:10:44,100.7
6020,18:10:44,0
6043,18:10:44,0.3
6338,18:10:44,0
172,18:10:44,0.5
406,18:10:44,0.3
343,18:10:44,0.3
6272,18:10:44,0
6002,18:10:44,1.9
8945,18:10:44,0
8941,18:10:44,0
6350,18:10:44,0
6211,18:10:44,0
582,18:10:44,0
6007,18:10:44,0
8987,18:10:44,0
8914,18:10:44,0
249,18:10:45,0
395,18:10:45,0.1
141,18:10:45,15.5
8978,18:10:45,93.4
6020,18:10:45,0
6043,18:10:45,0.1
6338,18:10:45,0
172,18:10:45,0.3
406,18:10:45,0
343,18:10:45,0
6272,18:10:45,0
6002,18:10:45,1.7
8945,18:10:45,0
8941,18:10:45,0
6350,18:10:45,0
6211,18:10:45,0
582,18:10:45,0
6007,18:10:45,0
8987,18:10:45,0
8914,18:10:45,0.1
249,18:10:46,0
395,18:10:46,0
141,18:10:46,10.2
8978,18:10:46,97.9
6020,18:10:46,0
6043,18:10:46,0.1
6338,18:10:46,0
172,18:10:46,0
406,18:10:46,0
343,18:10:46,0
6272,18:10:46,0
6002,18:10:46,1.6
8945,18:10:46,0
8941,18:10:46,0
6350,18:10:46,0
6211,18:10:46,0
582,18:10:46,0
6007,18:10:46,0
8987,18:10:46,0
8914,18:10:46,0
249,18:10:47,1.2
395,18:10:47,0.8
141,18:10:47,6.5
8978,18:10:47,94.7
6020,18:10:47,0
6043,18:10:47,0.1
6338,18:10:47,0
172,18:10:47,0.1
406,18:10:47,0
343,18:10:47,0
6272,18:10:47,0
6002,18:10:47,1.6
8945,18:10:47,0
8941,18:10:47,0
6350,18:10:47,0
6211,18:10:47,0
582,18:10:47,0
